DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
10/30/2017,e,e,3548.0,credit,Transfer,b,,
10/30/2017,v,h,388.0,debit,Groceries,c,,
10/30/2017,a,q,756.0,debit,Alcohol & Bars,e,,
10/30/2017,d,k,3085.0,debit,Food & Dining,c,,
10/30/2017,i,j,3890.0,debit,Restaurants,b,,
10/30/2017,n,n,1652.0,debit,Rental Car & Taxi,e,,
10/30/2017,x,g,403.0,debit,Rental Car & Taxi,b,,
10/29/2017,e,f,382.0,debit,Alcohol & Bars,d,,
10/29/2017,p,p,1143.0,debit,Coffee Shops,c,,
10/28/2017,f,x,1231.0,debit,Music,a,,
10/27/2017,t,s,810.0,credit,Income,a,,
10/27/2017,l,r,3885.0,debit,Home Phone,d,,
10/27/2017,o,h,1652.0,debit,Restaurants,f,,
10/27/2017,k,a,3727.0,debit,Fast Food,d,,
10/26/2017,g,s,3877.0,debit,Check,d,,
10/26/2017,b,x,351.0,debit,Credit Card Payment,b,,
10/26/2017,t,q,612.0,debit,Rental Car & Taxi,b,,
10/26/2017,o,n,2122.0,debit,Rental Car & Taxi,d,,
10/25/2017,o,v,3734.0,credit,Transfer,f,,
10/25/2017,x,p,364.0,credit,Credit Card Payment,a,,
10/24/2017,u,u,3452.0,debit,Credit Card Payment,b,,
10/24/2017,y,x,836.0,debit,Rental Car & Taxi,a,,
10/24/2017,i,h,2013.0,credit,Shopping,a,,
10/23/2017,c,y,304.0,debit,Fast Food,a,,
10/23/2017,r,p,3439.0,debit,Fast Food,f,,
10/23/2017,n,r,268.0,credit,Credit Card Payment,d,,
10/23/2017,q,f,5546.0,debit,Restaurants,d,,
10/22/2017,s,e,2246.0,credit,Credit Card Payment,d,,
10/22/2017,l,f,1512.0,debit,Home Improvement,f,,
10/20/2017,u,u,3893.0,debit,Shopping,b,,
10/20/2017,d,x,108.0,debit,Restaurants,b,,
10/20/2017,r,s,262.0,debit,Groceries,d,,
10/20/2017,n,r,3154.0,debit,Clothing,e,,
10/20/2017,j,q,2518.0,debit,Credit Card Payment,c,,
10/20/2017,d,d,1458.0,debit,Utilities,e,,
10/20/2017,l,y,968.0,debit,Restaurants,d,,
10/19/2017,o,o,1357.0,credit,Credit Card Payment,e,,
10/19/2017,i,d,2222.0,debit,Public Transportation,f,,
10/19/2017,c,d,1489.0,debit,Parking,c,,
10/19/2017,a,v,3895.0,debit,Transfer,d,,
10/19/2017,w,d,458.0,credit,Rental Income,d,,
10/19/2017,n,s,2888.0,credit,Transfer,c,,
10/19/2017,v,o,4172.0,credit,Credit Card Payment,f,,
10/18/2017,k,t,511.0,credit,Interest Income,a,,
10/18/2017,k,e,54.0,debit,Utilities,c,,
10/18/2017,d,h,2740.0,debit,Eyecare,a,,
10/17/2017,o,s,3531.0,debit,Shopping,b,,
10/17/2017,k,x,2147.0,debit,Shopping,c,,
10/17/2017,i,y,3786.0,debit,Parking,d,,
10/17/2017,g,v,3809.0,debit,Entertainment,a,,
10/17/2017,y,q,161.0,credit,Income,a,,
10/17/2017,x,a,3717.0,credit,Interest Income,c,,
10/17/2017,d,h,200.0,debit,Check,c,,
10/16/2017,c,h,692.0,debit,Gym,f,,
10/16/2017,a,i,627.0,debit,Gym,f,,
10/16/2017,p,t,5181.0,credit,Interest Income,a,,
10/16/2017,n,u,4391.0,debit,Credit Card Payment,f,,
10/16/2017,p,m,56.0,debit,Coffee Shops,d,,
10/15/2017,y,x,51.0,debit,Restaurants,a,,
10/14/2017,f,g,419.0,debit,Movies & DVDs,d,,
10/13/2017,t,w,1224.0,credit,Paycheck,c,,
10/13/2017,d,h,3303.0,credit,Paycheck,b,,
10/12/2017,i,h,2529.0,debit,Shopping,d,,
10/12/2017,i,c,4182.0,debit,Shopping,d,,
10/11/2017,k,w,3385.0,credit,Transfer,b,,
10/11/2017,t,v,1238.0,debit,Transfer,f,,
10/10/2017,l,f,1993.0,debit,Cash & ATM,c,,
10/10/2017,e,r,3603.0,debit,Transfer,b,,
10/10/2017,e,k,4585.0,debit,Auto Insurance,e,,
10/10/2017,r,g,789.0,debit,Shopping,a,,
10/10/2017,y,w,3357.0,debit,Shopping,c,,
10/09/2017,n,t,1901.0,debit,Entertainment,f,,
10/09/2017,v,m,2346.0,debit,Doctor,d,,
10/09/2017,p,j,3413.0,debit,Auto & Transport,f,,
10/09/2017,u,t,726.0,debit,Hobbies,d,,
10/09/2017,r,p,3834.0,debit,Shopping,e,,
10/08/2017,h,s,5868.0,debit,Auto & Transport,c,,
10/08/2017,c,q,330.0,debit,Shopping,f,,
10/08/2017,l,x,573.0,debit,Fast Food,d,,
10/07/2017,v,b,502.0,debit,Clothing,b,,
10/06/2017,l,s,275.0,debit,Pharmacy,a,,
10/06/2017,a,f,2072.0,debit,Furnishings,a,,
10/05/2017,e,e,1877.0,credit,Furnishings,c,,
10/05/2017,d,h,3292.0,debit,Coffee Shops,c,,
10/05/2017,t,y,2863.0,debit,Home,f,,
10/05/2017,x,j,2143.0,debit,Auto Payment,e,,
10/05/2017,o,g,1654.0,debit,Restaurants,b,,
10/04/2017,h,n,33.0,debit,Education,f,,
10/04/2017,g,n,490.0,debit,Fast Food,c,,
10/04/2017,s,t,1006.0,debit,Fast Food,f,,
10/04/2017,v,n,2356.0,debit,Pharmacy,e,,
10/04/2017,v,c,975.0,debit,Spa & Massage,b,,
10/03/2017,g,j,5850.0,debit,Mortgage & Rent,a,,
10/03/2017,j,f,71.0,debit,Transfer,d,,
10/03/2017,w,j,1086.0,debit,Home Improvement,c,,
10/02/2017,q,c,2369.0,debit,Public Transportation,f,,
10/02/2017,k,h,4159.0,debit,Transfer,d,,
10/02/2017,c,f,2433.0,debit,Gym,a,,
10/02/2017,s,m,1117.0,debit,Gym,b,,
10/02/2017,x,k,655.0,debit,Pharmacy,f,,
10/02/2017,c,r,3700.0,debit,Restaurants,d,,
10/02/2017,u,e,3227.0,debit,Shopping,e,,
10/02/2017,p,b,1874.0,debit,Shopping,d,,
9/30/2017,h,o,62.0,debit,Rental Car & Taxi,d,,
9/30/2017,m,i,3046.0,debit,Groceries,a,,
9/29/2017,g,m,2210.0,debit,Fast Food,c,,
9/29/2017,h,i,2191.0,credit,Paycheck,b,,
9/28/2017,o,l,3302.0,debit,Music,b,,
9/28/2017,s,e,4285.0,debit,Food & Dining,d,,
9/26/2017,o,h,5265.0,debit,Credit Card Payment,e,,
9/26/2017,o,b,4915.0,debit,Transfer,c,,
9/26/2017,y,k,4365.0,credit,Transfer,d,,
9/26/2017,f,j,2074.0,credit,Transfer,d,,
9/25/2017,r,g,726.0,debit,Entertainment,b,,
9/25/2017,k,d,4121.0,debit,Entertainment,d,,
9/25/2017,s,l,3256.0,credit,Credit Card Payment,d,,
9/25/2017,y,r,1423.0,debit,Groceries,d,,
9/25/2017,u,e,3376.0,debit,Credit Card Payment,c,,
9/24/2017,u,s,492.0,credit,Credit Card Payment,a,,
9/23/2017,w,n,4906.0,credit,Credit Card Payment,b,,
9/23/2017,c,e,1171.0,debit,Fast Food,f,,
9/22/2017,p,t,810.0,debit,Home Improvement,f,,
9/21/2017,h,y,3022.0,debit,Restaurants,e,,
9/21/2017,s,u,683.0,debit,Home Services,b,,
9/20/2017,v,m,228.0,debit,Credit Card Payment,d,,
9/20/2017,a,c,2991.0,debit,Clothing,a,,
9/20/2017,g,v,2851.0,debit,Shopping,f,,
9/19/2017,c,n,2384.0,debit,Utilities,a,,
9/19/2017,i,b,85.0,debit,Coffee Shops,a,,
9/19/2017,l,x,1245.0,debit,Shopping,d,,
9/19/2017,p,u,120.0,credit,Credit Card Payment,b,,
9/18/2017,f,q,3449.0,debit,Furnishings,b,,
9/18/2017,o,w,3791.0,debit,Restaurants,e,,
9/18/2017,h,f,1651.0,debit,Furnishings,d,,
9/18/2017,b,w,605.0,credit,Interest Income,e,,
9/16/2017,u,r,1768.0,debit,Rental Car & Taxi,b,,
9/16/2017,e,c,1896.0,debit,Business Services,d,,
9/16/2017,m,d,3492.0,debit,Financial,d,,
9/16/2017,h,u,122.0,debit,Pharmacy,d,,
9/15/2017,v,j,101.0,debit,Pharmacy,b,,
9/15/2017,k,u,1582.0,debit,Bills & Utilities,a,,
9/15/2017,p,b,5833.0,credit,Paycheck,a,,
9/15/2017,t,r,2825.0,debit,Pharmacy,d,,
9/14/2017,n,g,286.0,debit,Movies & DVDs,e,,
9/14/2017,k,d,3107.0,debit,Gym,f,,
9/14/2017,y,k,3746.0,credit,Interest Income,d,,
9/14/2017,t,a,1868.0,debit,Transfer,c,,
9/14/2017,b,p,4065.0,debit,Credit Card Payment,d,,
9/14/2017,s,i,1921.0,credit,Transfer,e,,
9/14/2017,o,u,2779.0,credit,Transfer,a,,
9/14/2017,a,w,1375.0,debit,Transfer,e,,
9/13/2017,j,j,1683.0,credit,Credit Card Payment,c,,
9/13/2017,a,n,3106.0,debit,Restaurants,b,,
9/13/2017,u,r,3517.0,debit,Fast Food,f,,
9/12/2017,u,q,418.0,debit,Home Improvement,d,,
9/12/2017,n,u,2747.0,debit,Home Improvement,d,,
9/11/2017,p,l,3931.0,debit,Rental Car & Taxi,d,,
9/11/2017,x,x,1715.0,debit,Shopping,a,,
9/11/2017,m,y,261.0,debit,Shopping,f,,
9/11/2017,k,b,201.0,debit,Cash & ATM,b,,
9/11/2017,n,w,5801.0,debit,Transfer,a,,
9/11/2017,w,p,263.0,debit,Television,f,,
9/11/2017,c,s,3778.0,debit,Transfer,d,,
9/11/2017,n,b,4340.0,debit,Transfer,b,,
9/11/2017,j,w,4106.0,credit,Transfer,f,,
9/11/2017,h,l,1049.0,debit,Credit Card Payment,d,,
9/11/2017,g,r,760.0,credit,Transfer,d,,
9/11/2017,i,w,4209.0,credit,Transfer,f,,
9/11/2017,a,h,2214.0,credit,Transfer,f,,
9/09/2017,l,f,96.0,debit,Pharmacy,f,,
9/08/2017,w,x,3073.0,debit,Rental Car & Taxi,d,,
9/08/2017,g,c,538.0,debit,Home Services,b,,
9/08/2017,q,o,1523.0,debit,Food & Dining,b,,
9/08/2017,x,m,2370.0,debit,Rental Car & Taxi,c,,
9/07/2017,a,d,3216.0,debit,Fast Food,d,,
9/07/2017,o,h,408.0,debit,Auto Insurance,b,,
9/07/2017,i,c,3259.0,debit,Rental Car & Taxi,b,,
9/06/2017,j,v,174.0,debit,Rental Car & Taxi,d,,
9/06/2017,b,m,1682.0,debit,Fast Food,b,,
9/06/2017,p,b,211.0,debit,Restaurants,a,,
9/05/2017,w,c,3832.0,debit,Fast Food,e,,
9/05/2017,i,q,1037.0,debit,Home,b,,
9/05/2017,d,l,408.0,debit,Gas & Fuel,f,,
9/04/2017,u,i,3487.0,debit,Fast Food,f,,
9/04/2017,g,h,1164.0,debit,Fast Food,b,,
9/04/2017,v,k,1914.0,debit,Shopping,c,,
9/04/2017,h,v,3474.0,debit,Hair,b,,
9/03/2017,a,i,1671.0,debit,Food & Dining,e,,
9/03/2017,f,a,3095.0,debit,Shopping,a,,
9/02/2017,u,j,2071.0,debit,Tuition,f,,
9/02/2017,w,p,4157.0,debit,Fast Food,e,,
9/02/2017,e,p,3015.0,debit,Fast Food,f,,
9/01/2017,f,w,2627.0,debit,Restaurants,a,,
8/31/2017,t,y,165.0,debit,Credit Card Payment,a,,
8/31/2017,v,k,6233.0,credit,Paycheck,a,,
8/31/2017,t,g,626.0,debit,Restaurants,b,,
8/30/2017,i,n,4641.0,debit,Public Transportation,e,,
8/30/2017,j,a,3158.0,debit,Restaurants,c,,
8/30/2017,t,r,891.0,debit,Shipping,e,,
8/30/2017,v,w,912.0,debit,Rental Car & Taxi,e,,
8/30/2017,w,n,1319.0,debit,Newspapers & Magazines,d,,
8/30/2017,d,k,1320.0,debit,Pharmacy,a,,
8/29/2017,c,l,2208.0,debit,Rental Car & Taxi,a,,
8/28/2017,r,m,487.0,debit,Music,c,,
8/28/2017,k,d,327.0,debit,Restaurants,e,,
8/28/2017,y,c,3837.0,debit,Credit Card Payment,e,,
8/28/2017,f,w,1371.0,debit,Rental Car & Taxi,d,,
8/28/2017,n,u,263.0,debit,Fast Food,c,,
8/27/2017,d,n,1505.0,debit,Uncategorized,e,,
8/26/2017,i,o,3487.0,debit,Fast Food,f,,
8/25/2017,f,m,866.0,credit,Credit Card Payment,d,,
8/25/2017,w,n,3175.0,debit,Transfer,f,,
8/25/2017,l,h,4007.0,credit,Transfer,c,,
8/24/2017,v,o,1786.0,debit,Credit Card Payment,e,,
8/23/2017,x,l,3670.0,credit,Credit Card Payment,f,,
8/23/2017,t,m,736.0,debit,Cash & ATM,e,,
8/23/2017,p,a,3860.0,debit,Restaurants,f,,
8/22/2017,j,k,46.0,debit,Uncategorized,a,,
8/22/2017,b,o,195.0,debit,Business Services,f,,
8/22/2017,s,h,1448.0,debit,Charity,f,,
8/21/2017,d,m,226.0,debit,Credit Card Payment,f,,
8/21/2017,m,b,76.0,debit,Restaurants,a,,
8/21/2017,l,a,4715.0,debit,Coffee Shops,f,,
8/21/2017,v,c,842.0,debit,Coffee Shops,e,,
8/20/2017,i,o,1700.0,debit,Gas & Fuel,b,,
8/20/2017,n,f,3645.0,debit,Sports,d,,
8/20/2017,b,h,2202.0,debit,Shopping,b,,
8/18/2017,i,d,957.0,credit,Credit Card Payment,b,,
8/17/2017,b,s,4957.0,debit,Travel,a,,
8/17/2017,m,w,2427.0,debit,Travel,a,,
8/17/2017,o,f,1092.0,credit,Transfer,a,,
8/17/2017,b,i,14.0,debit,Financial,c,,
8/17/2017,w,y,550.0,debit,Television,e,,
8/17/2017,o,r,1252.0,debit,Utilities,a,,
8/16/2017,x,n,4609.0,credit,Interest Income,b,,
8/16/2017,x,m,895.0,debit,Restaurants,b,,
8/15/2017,p,v,2646.0,debit,Fast Food,e,,
8/15/2017,p,e,9074.0,credit,Paycheck,a,,
8/14/2017,a,y,720.0,debit,Movies & DVDs,d,,
8/14/2017,g,g,1008.0,credit,Credit Card Payment,c,,
8/14/2017,u,x,1560.0,debit,Travel,d,,
8/14/2017,x,r,1032.0,debit,Credit Card Payment,d,,
8/13/2017,t,e,1482.0,debit,Restaurants,b,,
8/13/2017,c,o,116.0,debit,Furnishings,b,,
8/13/2017,p,c,3659.0,debit,Groceries,a,,
8/12/2017,i,e,2153.0,debit,Rental Car & Taxi,a,,
8/12/2017,c,k,636.0,credit,Credit Card Payment,e,,
8/12/2017,o,r,4456.0,debit,Air Travel,e,,
8/11/2017,p,x,1393.0,debit,Groceries,a,,
8/11/2017,v,y,2661.0,debit,Fast Food,f,,
8/10/2017,r,t,2662.0,debit,Groceries,d,,
8/10/2017,i,x,5544.0,debit,Fast Food,a,,
8/09/2017,r,y,5996.0,debit,Gift,c,,
8/08/2017,m,p,1113.0,debit,Credit Card Payment,c,,
8/08/2017,j,q,3585.0,debit,Groceries,d,,
8/07/2017,x,q,3576.0,debit,Travel,d,,
8/07/2017,q,l,3812.0,debit,Restaurants,e,,
8/07/2017,c,u,2728.0,debit,Restaurants,a,,
8/07/2017,h,s,2012.0,debit,Rental Car & Taxi,e,,
8/07/2017,n,i,3710.0,credit,Credit Card Payment,a,,
8/07/2017,c,r,873.0,debit,Rental Car & Taxi,b,,
8/06/2017,v,r,3006.0,debit,Uncategorized,b,,
8/04/2017,w,m,1942.0,debit,Food & Dining,d,,
8/04/2017,e,u,3471.0,debit,Rental Car & Taxi,a,,
8/04/2017,h,i,5166.0,debit,Food & Dining,f,,
8/03/2017,d,g,517.0,debit,Shopping,a,,
8/03/2017,w,o,1054.0,debit,Transfer,e,,
8/02/2017,j,n,738.0,debit,Auto & Transport,c,,
8/01/2017,j,s,3970.0,debit,Rental Car & Taxi,a,,
8/01/2017,c,g,1602.0,debit,Mortgage & Rent,a,,
7/31/2017,h,v,1062.0,debit,Public Transportation,f,,
7/31/2017,d,s,5728.0,credit,Paycheck,e,,
7/31/2017,b,e,2054.0,debit,Babysitter & Daycare,f,,
7/31/2017,d,e,1722.0,debit,Movies & DVDs,a,,
7/31/2017,r,y,542.0,debit,Movies & DVDs,e,,
7/31/2017,g,d,2984.0,debit,Rental Car & Taxi,c,,
7/31/2017,p,i,3994.0,debit,Travel,e,,
7/31/2017,t,r,648.0,debit,Rental Car & Taxi,e,,
7/31/2017,i,x,4894.0,debit,Rental Car & Taxi,b,,
7/31/2017,e,a,16.0,credit,Credit Card Payment,d,,
7/31/2017,k,s,1704.0,debit,Business Services,b,,
7/30/2017,x,b,4835.0,debit,Rental Car & Taxi,b,,
7/29/2017,c,q,284.0,debit,Rental Car & Taxi,d,,
7/28/2017,k,a,123.0,debit,Music,b,,
7/26/2017,d,q,3668.0,debit,Bills & Utilities,d,,
7/26/2017,c,r,2001.0,debit,Rental Car & Taxi,b,,
7/25/2017,s,w,2481.0,debit,Rental Car & Taxi,f,,
7/25/2017,w,x,4270.0,debit,Restaurants,b,,
7/25/2017,p,k,1136.0,credit,Credit Card Payment,a,,
7/25/2017,r,v,2866.0,debit,Transfer,c,,
7/25/2017,n,h,1233.0,credit,Transfer,b,,
7/24/2017,j,l,1406.0,debit,Alcohol & Bars,b,,
7/24/2017,q,n,1251.0,debit,Alcohol & Bars,a,,
7/24/2017,j,l,1460.0,debit,Credit Card Payment,f,,
7/24/2017,v,v,911.0,debit,Rental Car & Taxi,c,,
7/23/2017,u,c,1199.0,debit,Business Services,f,,
7/23/2017,s,r,1796.0,credit,Credit Card Payment,e,,
7/22/2017,y,v,2776.0,debit,Travel,b,,
7/21/2017,t,r,2613.0,debit,Rental Car & Taxi,d,,
7/20/2017,k,u,2113.0,debit,Auto & Transport,c,,
7/20/2017,s,u,4796.0,debit,Travel,b,,
7/20/2017,i,a,2985.0,debit,Air Travel,b,,
7/20/2017,e,h,1848.0,debit,Credit Card Payment,b,,
7/20/2017,l,k,2600.0,debit,Advertising,c,,
7/20/2017,u,e,290.0,debit,Utilities,f,,
7/20/2017,p,q,3123.0,debit,Food & Dining,e,,
7/19/2017,o,e,761.0,debit,Air Travel,d,,
7/19/2017,e,d,4343.0,credit,Credit Card Payment,e,,
7/18/2017,d,a,31.0,debit,Utilities,d,,
7/17/2017,c,c,1561.0,debit,Rental Car & Taxi,d,,
7/17/2017,f,i,2367.0,debit,Bills & Utilities,e,,
7/17/2017,o,c,1572.0,debit,Television,b,,
7/17/2017,m,i,2696.0,debit,Shopping,e,,
7/16/2017,l,v,3370.0,debit,Home Phone,f,,
7/14/2017,c,m,3905.0,debit,Movies & DVDs,d,,
7/14/2017,l,t,3879.0,credit,Interest Income,b,,
7/14/2017,r,m,1387.0,debit,Credit Card Payment,c,,
7/14/2017,e,a,3642.0,debit,Transfer,a,,
7/14/2017,e,a,4942.0,credit,Paycheck,d,,
7/13/2017,t,c,4252.0,credit,Credit Card Payment,d,,
7/12/2017,i,d,3211.0,debit,Books,e,,
7/11/2017,p,u,3773.0,debit,Rental Car & Taxi,c,,
7/11/2017,a,g,257.0,debit,Hotel,b,,
7/11/2017,n,m,3684.0,debit,Rental Car & Taxi,b,,
7/10/2017,j,n,2275.0,debit,Credit Card Payment,c,,
7/07/2017,g,x,5933.0,debit,Fast Food,e,,
7/07/2017,n,q,716.0,debit,Rental Car & Taxi,d,,
7/07/2017,v,w,1926.0,debit,Fast Food,e,,
7/06/2017,q,w,482.0,debit,Rental Car & Taxi,e,,
7/06/2017,n,q,3595.0,debit,Rental Car & Taxi,d,,
7/06/2017,y,r,1935.0,debit,Air Travel,e,,
7/06/2017,g,p,2321.0,debit,Air Travel,a,,
7/06/2017,h,n,2801.0,debit,Hotel,b,,
7/05/2017,r,m,495.0,debit,Rental Car & Taxi,d,,
7/05/2017,i,s,3584.0,debit,Uncategorized,c,,
7/05/2017,k,r,1719.0,debit,Uncategorized,f,,
7/03/2017,m,f,818.0,debit,Shopping,a,,
7/03/2017,i,f,2363.0,credit,Transfer,e,,
7/03/2017,h,k,3083.0,debit,Transfer,f,,
7/03/2017,s,x,2855.0,debit,Rental Car & Taxi,e,,
7/03/2017,q,d,165.0,debit,Rental Car & Taxi,b,,
7/03/2017,y,f,5904.0,debit,Rental Car & Taxi,f,,
7/02/2017,c,t,306.0,debit,Uncategorized,a,,
6/30/2017,j,w,2763.0,debit,Rental Car & Taxi,f,,
6/30/2017,y,o,5806.0,debit,Rental Car & Taxi,c,,
6/30/2017,x,j,820.0,debit,Restaurants,e,,
6/30/2017,l,x,703.0,debit,Hotel,f,,
6/30/2017,i,c,6758.0,credit,Paycheck,b,,
6/29/2017,m,f,2502.0,debit,Transfer,c,,
6/28/2017,l,n,497.0,debit,Uncategorized,d,,
6/28/2017,c,v,5491.0,debit,Music,d,,
6/27/2017,n,u,388.0,debit,Furnishings,d,,
6/27/2017,i,d,3698.0,debit,Rental Car & Taxi,a,,
6/27/2017,r,a,3038.0,debit,Clothing,e,,
6/26/2017,w,y,711.0,debit,Bills & Utilities,f,,
6/26/2017,e,r,1434.0,debit,Credit Card Payment,b,,
6/24/2017,c,b,2683.0,credit,Paycheck,c,,
6/24/2017,u,j,3863.0,debit,Coffee Shops,c,,
6/23/2017,y,l,920.0,debit,Gym,c,,
6/23/2017,u,b,2730.0,debit,Uncategorized,e,,
6/23/2017,y,h,418.0,debit,Transfer,c,,
6/23/2017,i,y,5948.0,debit,Transfer,e,,
6/23/2017,u,q,4056.0,credit,Transfer,c,,
6/23/2017,i,h,1176.0,credit,Transfer,f,,
6/23/2017,c,e,2274.0,credit,Credit Card Payment,d,,
6/21/2017,s,h,1854.0,debit,Advertising,b,,
6/21/2017,w,y,6132.0,debit,Transfer,d,,
6/21/2017,s,j,1925.0,debit,Alcohol & Bars,a,,
6/21/2017,g,r,3295.0,debit,Restaurants,a,,
6/20/2017,u,o,3525.0,debit,Food & Dining,f,,
6/20/2017,k,a,2165.0,debit,Hair,b,,
6/20/2017,j,g,3701.0,debit,Hair,a,,
6/20/2017,q,b,3544.0,debit,Utilities,c,,
6/20/2017,a,u,2547.0,debit,Credit Card Payment,a,,
6/20/2017,d,o,5395.0,debit,Clothing,e,,
6/20/2017,e,h,2408.0,debit,Restaurants,f,,
6/20/2017,s,v,1627.0,debit,Food & Dining,d,,
6/19/2017,v,a,2349.0,debit,Rental Car & Taxi,c,,
6/19/2017,q,b,2923.0,debit,Rental Car & Taxi,f,,
6/19/2017,f,x,561.0,debit,Television,f,,
6/19/2017,u,m,3068.0,debit,Uncategorized,e,,
6/19/2017,l,r,815.0,debit,Restaurants,b,,
6/19/2017,w,p,2433.0,debit,Rental Car & Taxi,b,,
6/19/2017,x,g,3965.0,debit,Pharmacy,c,,
6/19/2017,d,x,48.0,debit,Food & Dining,e,,
6/19/2017,i,n,2775.0,credit,Credit Card Payment,a,,
6/18/2017,c,a,712.0,debit,Groceries,f,,
6/18/2017,k,b,338.0,debit,Rental Car & Taxi,f,,
6/16/2017,i,w,3046.0,debit,Fast Food,d,,
6/16/2017,g,o,3291.0,debit,Restaurants,c,,
6/16/2017,q,l,5914.0,debit,Restaurants,b,,
6/16/2017,n,q,3092.0,debit,Rental Car & Taxi,a,,
6/16/2017,s,i,3124.0,debit,Restaurants,f,,
6/16/2017,x,w,4807.0,debit,Rental Car & Taxi,a,,
6/16/2017,g,i,2764.0,debit,Utilities,d,,
6/16/2017,h,n,6152.0,debit,Transfer,c,,
6/16/2017,b,s,3416.0,debit,Pharmacy,d,,
6/15/2017,y,y,948.0,credit,Interest Income,e,,
6/15/2017,p,h,1769.0,debit,Credit Card Payment,b,,
6/15/2017,e,l,1734.0,credit,Paycheck,d,,
6/15/2017,d,i,2136.0,debit,Rental Car & Taxi,c,,
6/15/2017,c,k,2030.0,debit,Doctor,d,,
6/14/2017,v,p,3619.0,debit,Rental Car & Taxi,c,,
6/14/2017,i,n,1907.0,debit,Rental Car & Taxi,b,,
6/14/2017,f,e,2415.0,debit,Restaurants,d,,
6/14/2017,c,a,303.0,debit,Fast Food,c,,
6/14/2017,w,k,4230.0,debit,Bills & Utilities,a,,
6/13/2017,f,g,1507.0,debit,Shopping,c,,
6/13/2017,a,f,3335.0,debit,Rental Car & Taxi,b,,
6/13/2017,v,j,3795.0,credit,Credit Card Payment,e,,
6/13/2017,l,b,199.0,debit,Movies & DVDs,e,,
6/13/2017,k,b,2273.0,debit,Rental Car & Taxi,e,,
6/12/2017,s,j,5593.0,debit,Restaurants,f,,
6/12/2017,t,m,665.0,debit,Rental Car & Taxi,e,,
6/12/2017,j,j,1374.0,debit,Transfer,a,,
6/12/2017,o,p,349.0,debit,Rental Car & Taxi,a,,
6/12/2017,o,b,2123.0,debit,Rental Car & Taxi,b,,
6/12/2017,c,a,2360.0,debit,Food & Dining,c,,
6/11/2017,v,x,402.0,debit,Restaurants,c,,
6/11/2017,r,j,3078.0,debit,Shopping,f,,
6/10/2017,m,g,913.0,debit,Rental Car & Taxi,f,,
6/10/2017,r,x,3661.0,debit,Food & Dining,d,,
6/10/2017,y,d,3160.0,debit,Rental Car & Taxi,c,,
6/09/2017,r,j,3688.0,debit,Restaurants,d,,
6/09/2017,c,k,2368.0,debit,Transfer,c,,
6/08/2017,h,b,1153.0,debit,Fast Food,c,,
6/08/2017,v,m,226.0,debit,Restaurants,c,,
6/08/2017,o,v,944.0,debit,Rental Car & Taxi,a,,
6/08/2017,s,m,582.0,debit,Credit Card Payment,e,,
6/07/2017,t,f,2676.0,debit,Fast Food,a,,
6/07/2017,q,o,2120.0,debit,Rental Car & Taxi,e,,
6/07/2017,m,g,733.0,debit,Pharmacy,c,,
6/06/2017,w,f,256.0,debit,Rental Car & Taxi,b,,
6/06/2017,y,o,2006.0,debit,Restaurants,f,,
6/05/2017,f,g,2839.0,debit,Rental Car & Taxi,d,,
6/05/2017,x,x,1357.0,debit,Sporting Goods,f,,
6/05/2017,g,e,5929.0,debit,Movies & DVDs,d,,
6/05/2017,d,y,3478.0,debit,Rental Car & Taxi,d,,
6/05/2017,l,y,3561.0,debit,Restaurants,a,,
6/03/2017,a,v,2727.0,debit,Rental Car & Taxi,b,,
6/03/2017,t,h,1838.0,debit,Shopping,f,,
6/03/2017,p,s,3966.0,debit,Restaurants,a,,
6/02/2017,a,p,1844.0,debit,Rental Car & Taxi,e,,
6/01/2017,v,m,4366.0,credit,Transfer,a,,
6/01/2017,s,v,2271.0,debit,Transfer,d,,
6/01/2017,i,g,75.0,debit,Fast Food,c,,
5/31/2017,r,i,3205.0,debit,Transfer,f,,
5/31/2017,o,s,3367.0,credit,Paycheck,f,,
5/31/2017,q,h,2699.0,debit,Public Transportation,d,,
5/31/2017,d,c,1370.0,debit,Shopping,b,,
5/31/2017,n,n,4707.0,debit,Shopping,b,,
5/31/2017,b,g,111.0,debit,Shopping,a,,
5/31/2017,i,k,1472.0,debit,Rental Car & Taxi,f,,
5/30/2017,i,e,585.0,debit,Rental Car & Taxi,f,,
5/29/2017,p,o,3836.0,debit,Music,e,,
5/29/2017,e,j,2073.0,debit,Rental Car & Taxi,d,,
5/29/2017,g,o,399.0,debit,Rental Car & Taxi,e,,
5/27/2017,p,m,913.0,debit,Groceries,a,,
5/27/2017,l,h,3980.0,debit,Rental Car & Taxi,a,,
5/26/2017,r,e,1943.0,debit,Credit Card Payment,c,,
5/26/2017,b,h,795.0,debit,Restaurants,a,,
5/26/2017,g,n,3135.0,debit,Rental Car & Taxi,b,,
5/25/2017,x,l,427.0,debit,Transfer,b,,
5/25/2017,p,i,407.0,credit,Transfer,d,,
5/25/2017,s,v,3872.0,credit,Credit Card Payment,e,,
5/24/2017,s,f,2859.0,debit,Credit Card Payment,b,,
5/24/2017,x,o,650.0,debit,Rental Car & Taxi,f,,
5/24/2017,h,s,4835.0,debit,Rental Car & Taxi,e,,
